GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,Actor1__model_time_in_ms,Actor1_release_harness_version,Actor1_release_model_version,Actor1_release_model_version_number,Actor1_request_id,Actor1_result_class1,Actor1_result_class2,Actor1_timing,Actor2__model_time_in_ms,Actor2_release_harness_version,Actor2_release_model_version,Actor2_release_model_version_number,Actor2_request_id,Actor2_result_class1,Actor2_result_class2,Actor2_timing
838789764,4/16/2019,201904,2019,2019.2904,GOV,DEPUTY PRIME MINISTER,,,,,,GOV,,,REF,REFUGEE,,,,,,REF,,,0,130,130,13,3,-4.4,2,1,2,-6.056338028,1,Italy,IT,IT,,42.833333,12.833333,IT,4,"Tripoli, Tarabulus, Libya",LY,LY61,19101,32.8925,13.18,-3178767,1,Italy,IT,IT,,42.833333,12.833333,IT,2.01904E+13,https://www.dailymail.co.uk/news/article-6928407/amp/Libyan-PM-warns-800-000-migrants-arrive-Europe-instability-country-continues.html,0,0.1,5ec427ae4cedfd0008830f07,4,RVGXF86EHKCIQ0T7,TRUE,2,0.059843063,0,0.1,5ec427ae4cedfd0008830f07,4,M5GIJ8RKDSTEPFLV,TRUE,2,0.049114227
838789765,4/16/2019,201904,2019,2019.2904,GOV,DEPUTY PRIME MINISTER,,,,,,GOV,,,REF,REFUGEE,,,,,,REF,,,0,130,130,13,3,-4.4,1,1,1,-6.056338028,1,Italy,IT,IT,,42.833333,12.833333,IT,1,Italy,IT,IT,,42.833333,12.833333,IT,1,Italy,IT,IT,,42.833333,12.833333,IT,2.01904E+13,https://www.dailymail.co.uk/news/article-6928407/amp/Libyan-PM-warns-800-000-migrants-arrive-Europe-instability-country-continues.html,0,0.1,5ec427ae4cedfd0008830f07,4,Q8CRJLSBHKI7VFE4,TRUE,2,0.07724762,0,0.1,5ec427ae4cedfd0008830f07,4,G937AOYZCBJHM1R0,TRUE,2,0.07724762
838789766,4/16/2019,201904,2019,2019.2904,GOV,PRIME MINISTER,,,,,,GOV,,,TWN,TAIWAN,TWN,,,,,,,,1,42,42,4,1,1.9,7,1,7,8.02919708,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,13277,25.0478,121.532,-2637882,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,13277,25.0478,121.532,-2637882,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,13277,25.0478,121.532,-2637882,2.01904E+13,https://zizonline.com/st-kitts-and-nevis-prime-minister-harris-honoured-with-19-gun-military-salute-at-taiwans-presidential-palace/,0,0.1,5ec427ae4cedfd0008830f07,4,GFNK3LUXSVP4QDCE,FALSE,0,0.079631805,0,0.1,5ec427ae4cedfd0008830f07,4,W79PAM54S62LEKUV,FALSE,0,0.07891655
838789767,4/16/2019,201904,2019,2019.2904,GOV,AUTHORITIES,,,,,,GOV,,,TZA,ZANZIBAR,TZA,,,,,,,,1,173,173,17,4,-5,8,1,8,-4.819277108,1,Egypt,EG,EG,,27,30,EG,4,"Mbeya, Mbeya, Tanzania",TZ,TZ09,48440,-8.9,33.45,-2568505,1,Egypt,EG,EG,,27,30,EG,2.01904E+13,http://www.xinhuanet.com/english/2019-04/16/c_137982416.htm,0,0.1,5ec427ae4cedfd0008830f07,4,IO2ZS47WCDNXH958,TRUE,2,0.075340271,0,0.1,5ec427ae4cedfd0008830f07,4,2A7HJB9YEX6TQU01,TRUE,2,0.07891655
838789768,4/16/2019,201904,2019,2019.2904,GOV,AUTHORITIES,,,,,,GOV,,,USA,AMERICAN,USA,,,,,,,,1,10,10,1,1,0,3,1,3,-4.081632653,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,2.01904E+13,http://www.israeltoday.co.il/NewsItem/tabid/178/nid/36435/Default.aspx,0,0.1,5ec427ae4cedfd0008830f07,4,J01P4B89F6HCWXYV,TRUE,2,0.07891655,2002,0.1,5ec427ae4cedfd0008830f07,4,BG68RU42S5X97ETH,TRUE,4,2002.200127
838789769,4/16/2019,201904,2019,2019.2904,GOV,AUTHORITIES,,,,,,GOV,,,USA,AMERICAN,USA,,,,,,,,1,10,10,1,1,0,3,1,3,-4.081632653,4,"Ben Gurion, HaMerkaz, Israel",IS,IS02,18311,32.0114,34.8867,149507,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,2.01904E+13,http://www.israeltoday.co.il/NewsItem/tabid/178/nid/36435/Default.aspx,0,0.1,5ec427ae4cedfd0008830f07,4,9P8FOIMZNKSD6XC4,TRUE,2,0.080108643,1001,0.1,5ec427ae4cedfd0008830f07,4,8URD0H9GTYCIQSOV,TRUE,4,1001.196623
838789770,4/16/2019,201904,2019,2019.2904,GOV,MAYOR,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,12,12,1,1,-0.4,6,1,6,-6.875,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2.01904E+13,https://relevantmagazine.com/culture/global-culture/cdc-measles-cases-in-the-u-s-surge-by-nearly-20-percent/,0,0.1,5ec427ae4cedfd0008830f07,4,VBG7O9QJKTZWDSP1,TRUE,2,0.080108643,0,0.1,5ec427ae4cedfd0008830f07,4,4T89AC3RL6PFO5JS,TRUE,4,0.081777573
838789771,4/16/2019,201904,2019,2019.2904,GOV,AUTHORITIES,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,0,13,13,1,1,0.4,2,1,2,-2.65,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2.01904E+13,http://freerepublic.com/tag/*/index?more=3742348,0,0.1,5ec427ae4cedfd0008830f07,4,WYGQIFUAHCST9JVP,TRUE,3,0.082015991,1001,0.1,5ec427ae4cedfd0008830f07,4,F0A4JZY1C398GNS5,TRUE,4,1001.201153
838789772,4/16/2019,201904,2019,2019.2904,GOV,PRESIDENT,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,36,36,3,1,4,2,1,2,3.187250996,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,3,"Cool Springs, Tennessee, United States",US,USTN,,36.1628,-89.1387,1314886,2.01904E+13,https://www.nashvillepost.com/business/finance/article/21064453/jackson-national-hires-clevel-exec,0,0.1,5ec427ae4cedfd0008830f07,4,TRQML8F4ICWEVN7A,TRUE,0,0.077962875,0,0.1,5ec427ae4cedfd0008830f07,4,HLMNEIV24ATB58YG,TRUE,4,0.082969666
838789773,4/16/2019,201904,2019,2019.2904,GOV,SECRETARY OF STATE,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,42,42,4,1,1.9,2,1,2,-2.777777778,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,2.01904E+13,http://www.xinhuanet.com/english/2019-04/16/c_137982518.htm,0,0.1,5ec427ae4cedfd0008830f07,4,DB1UFAGCQT5MKHWO,FALSE,3,0.076293945,0,0.1,5ec427ae4cedfd0008830f07,4,MFNG5ITYWAVUXOCK,FALSE,4,0.080108643
838789774,4/16/2019,201904,2019,2019.2904,GOV,FIREFIGHTER,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,42,42,4,1,1.9,4,1,4,9.090909091,3,"Malden, Massachusetts, United States",US,USMA,MA017,42.4251,-71.0662,612773,3,"Malden, Massachusetts, United States",US,USMA,MA017,42.4251,-71.0662,612773,3,"Malden, Massachusetts, United States",US,USMA,MA017,42.4251,-71.0662,612773,2.01904E+13,https://www.southcoasttoday.com/special/20190416/middleboro-firefighter-completes-mfa-training-earns-prestigious-award,0,0.1,5ec427ae4cedfd0008830f07,4,L8N4970CODIKQTE2,TRUE,0,0.073432922,0,0.1,5ec427ae4cedfd0008830f07,4,QICR217D5VGBZSOY,TRUE,4,0.079393387
838789775,4/16/2019,201904,2019,2019.2904,GOV,FIREFIGHTER,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,42,42,4,1,1.9,2,1,2,9.090909091,3,"Malden, Massachusetts, United States",US,USMA,MA017,42.4251,-71.0662,612773,3,"Town Of Middleborough, Massachusetts, United States",US,USMA,,41.8834,-70.8661,618346,3,"Malden, Massachusetts, United States",US,USMA,MA017,42.4251,-71.0662,612773,2.01904E+13,https://www.southcoasttoday.com/special/20190416/middleboro-firefighter-completes-mfa-training-earns-prestigious-award,0,0.1,5ec427ae4cedfd0008830f07,4,6QTJLO5KY9GIRPHE,TRUE,0,0.049352646,0,0.1,5ec427ae4cedfd0008830f07,4,M7W9GXD6YTS3Q2KH,TRUE,4,0.078678131
838789776,4/16/2019,201904,2019,2019.2904,GOV,PRESIDENT,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,50,50,5,1,3.5,2,1,2,-8.126410835,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,2.01904E+13,https://www.businessinsider.com/trump-no-regrets-about-attacking-rep-ilhan-omar-over-911-comments-2019-4,0,0.1,5ec427ae4cedfd0008830f07,4,8X7AMCOFQNZWGBD2,TRUE,3,0.092029572,0,0.1,5ec427ae4cedfd0008830f07,4,HWENAJS76P02DMLO,TRUE,4,0.078678131
838789777,4/16/2019,201904,2019,2019.2904,GOV,CHANCELLOR,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,51,51,5,1,3.4,2,1,2,5.067567568,3,"Memorial Sloan-Kettering Cancer Center, New York, United States",US,USNY,NY061,40.764,-73.9561,2042641,3,"Memorial Sloan-Kettering Cancer Center, New York, United States",US,USNY,,40.764,-73.9561,2042641,3,"Memorial Sloan-Kettering Cancer Center, New York, United States",US,USNY,,40.764,-73.9561,2042641,2.01904E+13,https://www.wraltechwire.com/2019/04/16/ibms-ceo-to-deliver-commencement-address-at-ncsu/,0,0.1,5ec427ae4cedfd0008830f07,4,UPA0ISKFTV6YLODN,TRUE,0,0.081539154,1001,0.1,5ec427ae4cedfd0008830f07,4,IJNY20T41LPFDRSC,TRUE,4,1000.83828
838789778,4/16/2019,201904,2019,2019.2904,GOV,PRESIDENT,,,,,,GOV,,,USA,MINNESOTA,USA,,,,,,,,1,110,110,11,3,-2,5,1,5,-8.126410835,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,2.01904E+13,https://www.businessinsider.com/trump-no-regrets-about-attacking-rep-ilhan-omar-over-911-comments-2019-4,1001,0.1,5ec427ae4cedfd0008830f07,4,N7H18ZY42TLMESGR,TRUE,2,1000.75984,0,0.1,5ec427ae4cedfd0008830f07,4,MWGBEA58RUFH9K2S,TRUE,4,0.088453293
838789779,4/16/2019,201904,2019,2019.2904,GOV,PRESIDENT,,,,,,GOV,,,USA,THE US,USA,,,,,,,,1,130,130,13,3,-4.4,3,1,3,-1.296829971,4,"Guan Tao, Hebei, China",CH,CH10,13239,36.5325,115.292,-1919451,4,"Guan Tao, Hebei, China",CH,CH10,13239,36.5325,115.292,-1919451,4,"Guan Tao, Hebei, China",CH,CH10,13239,36.5325,115.292,-1919451,2.01904E+13,http://www.globaltimes.cn/content/1146195.shtml,1001,0.1,5ec427ae4cedfd0008830f07,4,L543MXNDOE0ZAVHU,FALSE,2,1001.197577,1001,0.1,5ec427ae4cedfd0008830f07,4,CKP05NOWHGI74BTL,FALSE,4,1001.199484
838789780,4/16/2019,201904,2019,2019.2904,GOV,PRESIDENT,,,,,,GOV,,,USA,THE US,USA,,,,,,,,1,130,130,13,3,-4.4,3,1,3,-1.296829971,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,2.01904E+13,http://www.globaltimes.cn/content/1146195.shtml,0,0.1,5ec427ae4cedfd0008830f07,4,HZWSNTP49C7UM1LJ,FALSE,2,0.079393387,0,0.1,5ec427ae4cedfd0008830f07,4,4ASVRHT369OBMJ8I,FALSE,4,0.077962875
838789781,4/16/2019,201904,2019,2019.2904,GOV,FIREFIGHTER,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,190,190,19,4,-10,4,1,4,-9.185803758,3,"Opelousas, Louisiana, United States",US,USLA,LA097,30.5335,-92.0815,1629991,3,"Opelousas, Louisiana, United States",US,USLA,LA097,30.5335,-92.0815,1629991,3,"Opelousas, Louisiana, United States",US,USLA,LA097,30.5335,-92.0815,1629991,2.01904E+13,https://www.courthousenews.com/damning-evidence-points-to-church-fires-suspect/,0,0.1,5ec427ae4cedfd0008830f07,4,WOAYT0FE568QBUDV,TRUE,2,0.079870224,1001,0.1,5ec427ae4cedfd0008830f07,4,12SBJZVIWXC0GAT3,TRUE,4,1001.174212
838789782,4/16/2019,201904,2019,2019.2904,GOV,FIREFIGHTER,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,190,190,19,4,-10,2,1,2,-9.185803758,3,"Acadiana, Louisiana, United States",US,USLA,LA033,30.4463,-91.1126,559343,3,"Acadiana, Louisiana, United States",US,USLA,LA033,30.4463,-91.1126,559343,3,"Acadiana, Louisiana, United States",US,USLA,LA033,30.4463,-91.1126,559343,2.01904E+13,https://www.courthousenews.com/damning-evidence-points-to-church-fires-suspect/,0,0.1,5ec427ae4cedfd0008830f07,4,ET30V96BKAWXH52G,TRUE,2,0.076770782,0,0.1,5ec427ae4cedfd0008830f07,4,FR3Y6S8OHIK24CQ5,TRUE,4,0.080347061
838789783,4/16/2019,201904,2019,2019.2904,GOV,PRESIDENT,,,,,,GOV,,,YEMGOVMED,SANA,YEM,,,,,GOV,MED,,1,10,10,1,1,0,24,3,24,-5.464153708,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,2.01904E+13,https://www.680news.com/2019/04/16/syria-iran-say-us-is-waging-economic-terrorism/,0,0.1,5ec427ae4cedfd0008830f07,4,UO1L9BTYEQG78DCX,FALSE,2,0.061273575,0,0.1,5ec427ae4cedfd0008830f07,4,3ASD60FLVZ5QCNUO,FALSE,2,0.075340271
838789784,4/16/2019,201904,2019,2019.2904,GOVAGR,MINIST OF AGRICULTURE,,,,,,GOV,AGR,,ZMB,ZAMBIA,ZMB,,,,,,,,1,10,10,1,1,0,8,1,8,3.333333333,4,"Kafulafuta, Luapula, Zambia",ZA,ZA08,14982,-13.2667,28.35,-2284338,4,"Kafulafuta, Luapula, Zambia",ZA,ZA08,14982,-13.2667,28.35,-2284338,4,"Kafulafuta, Luapula, Zambia",ZA,ZA08,14982,-13.2667,28.35,-2284338,2.01904E+13,http://www.xinhuanet.com/english/2019-04/16/c_137982585.htm,0,0.1,5ec427ae4cedfd0008830f07,4,5LEMW6X0INYAGTZH,TRUE,1,0.100135803,1001,0.1,5ec427ae4cedfd0008830f07,4,49Q67N2A5E1VUKCF,TRUE,1,1001.190901
838789788,4/16/2019,201904,2019,2019.2904,GOVEDU,SECRETARY OF EDUCATION,,,,,,GOV,EDU,,GOV,GOVERNOR,,,,,,GOV,,,1,36,36,3,1,4,8,1,8,0,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,2.01904E+13,https://lex18.com/news/covering-kentucky/2019/04/16/education-secretary-devos-to-visit-kentucky/,0,0.1,5ec427ae4cedfd0008830f07,4,COR9QW63A58207U4,TRUE,3,0.07891655,1001,0.1,5ec427ae4cedfd0008830f07,4,1VOXIGE7ZHYP28LS,TRUE,3,1001.150608
838789789,4/16/2019,201904,2019,2019.2904,GOVGOV,GOVERNMENT,,,,,,GOV,GOV,,MYSHLH,KUALA LUMPUR,MYS,,,,,HLH,,,1,120,120,12,3,-4,10,1,10,-5.762711864,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,18585,3.16667,101.7,-2403010,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,18585,3.16667,101.7,-2403010,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,18585,3.16667,101.7,-2403010,2.01904E+13,https://www.thesundaily.my/local/adib-s-lawyers-want-pathologist-out-of-proceedings-AL793301,0,0.1,5ec427ae4cedfd0008830f07,4,FXGY21NZ7KB3TE0V,FALSE,2,0.07891655,0,0.1,5ec427ae4cedfd0008830f07,4,84ABSIGPV7HZ6K59,FALSE,2,0.079631805
838789791,4/16/2019,201904,2019,2019.2904,GOVHLH,HEALTH OFFICIAL,,,,,,GOV,HLH,,JEWUDX,ULTRA ORTHODOX,,,,JEW,UDX,,,,1,43,43,4,1,2.8,1,1,1,-1.724137931,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2.01904E+13,https://ktla.com/2019/04/16/all-38-cases-of-measles-in-southeast-michigan-linked-to-1-man-from-new-york-officials/,1001,0.1,5ec427ae4cedfd0008830f07,4,8WMKLNO9HUJ7GFT0,TRUE,3,1001.199007,0,0.1,5ec427ae4cedfd0008830f07,4,NB7C8PAOKVH96RSW,TRUE,3,0.078201294
838789796,4/16/2019,201904,2019,2019.2904,GRC,GREECE,GRC,,,,,,,,FRA,FRENCH,FRA,,,,,,,,0,331,33,3,1,5.2,2,1,2,-0.65892689,4,"Athens, AttikíR, Greece",GR,GR35,16716,37.9833,23.7333,-814876,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,2.01904E+13,https://www.msn.com/en-us/news/world/the-latest-greece-offers-help-with-notre-dame-restoration/ar-BBVYVZI,0,0.1,5ec427ae4cedfd0008830f07,4,L53PRIAO4TUH8BJC,TRUE,3,0.067472458,0,0.1,5ec427ae4cedfd0008830f07,4,FPLUDMRH23SJCX14,TRUE,3,0.078201294
838789797,4/16/2019,201904,2019,2019.2904,GRC,GREECE,GRC,,,,,,,,FRA,FRENCH,FRA,,,,,,,,0,331,33,3,1,5.2,2,1,2,-0.65892689,4,"Athens, AttikíR, Greece",GR,GR35,16716,37.9833,23.7333,-814876,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Athens, AttikíR, Greece",GR,GR35,16716,37.9833,23.7333,-814876,2.01904E+13,https://www.msn.com/en-us/news/world/the-latest-greece-offers-help-with-notre-dame-restoration/ar-BBVYVZI,0,0.1,5ec427ae4cedfd0008830f07,4,BQKXLC8931VRY4P7,TRUE,3,0.071763992,0,0.1,5ec427ae4cedfd0008830f07,4,KHJ63W0UMD5PYRC2,TRUE,3,0.078439713
838789798,4/16/2019,201904,2019,2019.2904,GRC,GREECE,GRC,,,,,,,,FRA,FRENCH,FRA,,,,,,,,0,70,70,7,2,7,4,1,4,-0.65892689,4,"Athens, AttikíR, Greece",GR,GR35,16716,37.9833,23.7333,-814876,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,2.01904E+13,https://www.msn.com/en-us/news/world/the-latest-greece-offers-help-with-notre-dame-restoration/ar-BBVYVZI,0,0.1,5ec427ae4cedfd0008830f07,4,7QJNGBCSWP4IA6YF,TRUE,3,0.07390976,0,0.1,5ec427ae4cedfd0008830f07,4,PZSV76IEJRGC04MF,TRUE,3,0.079393387
838789799,4/16/2019,201904,2019,2019.2904,GRCJUD,GREECE,GRC,,,,,JUD,,,GRC,GREECE,GRC,,,,,,,,1,14,14,1,1,0,1,1,1,3.368421053,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,36785,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,36785,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,36785,33.3386,44.3939,-3103581,2.01904E+13,https://www.thebookseller.com/news/miller-picks-red-tentacle-circe-kitschies-990436,0,0.1,5ec427ae4cedfd0008830f07,4,N12ST8LJ9WMUEPBY,TRUE,1,0.086784363,1001,0.1,5ec427ae4cedfd0008830f07,4,WDFL5THXE0BVQ6IK,TRUE,1,1001.03879
838789800,4/16/2019,201904,2019,2019.2904,GUYEDU,GEORGETOWN,GUY,,,,,EDU,,,EDUEDU,SCHOOL,,,,,,EDU,EDU,,1,130,130,13,3,-4.4,10,1,10,-9.022556391,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,2.01904E+13,https://www.clickondetroit.com/news/national/substitute-teacher-charged-after-teaching-middle-school-students-while-drunk,0,0.1,5ec427ae4cedfd0008830f07,4,GH3IUCORYMQ697LW,TRUE,2,0.084161758,0,0.1,5ec427ae4cedfd0008830f07,4,FZRH1KEBSIQUJCN5,TRUE,2,0.046730042
838789805,4/16/2019,201904,2019,2019.2904,HLH,PHYSICIAN,,,,,,HLH,,,EDU,STUDENT,,,,,,EDU,,,1,331,33,3,1,5.2,10,1,10,0.710900474,3,"Philadelphia, Pennsylvania, United States",US,USPA,PA101,39.9523,-75.1638,1209052,3,"Philadelphia, Pennsylvania, United States",US,USPA,PA101,39.9523,-75.1638,1209052,3,"Philadelphia, Pennsylvania, United States",US,USPA,PA101,39.9523,-75.1638,1209052,2.01904E+13,https://www.prnewswire.com/news-releases/wealthkeel-celebrates-4th-anniversary-300832688.html,1001,0.1,5ec427ae4cedfd0008830f07,4,QNOAEYIJKF50ZG3B,TRUE,0,1001.129866,0,0.1,5ec427ae4cedfd0008830f07,4,TFSXLO46I0H5GPC2,TRUE,0,0.099420547
838789806,4/16/2019,201904,2019,2019.2904,HLH,DOCTOR,,,,,,HLH,,,MED,MEDIA,,,,,,MED,,,1,112,112,11,3,-2,5,1,5,-5.067567568,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,2.01904E+13,https://www.scientificamerican.com/article/to-prevent-women-from-dying-in-childbirth-first-stop-blaming-them/,1001,0.1,5ec427ae4cedfd0008830f07,4,4ZC53ATGOPB8NWH7,TRUE,2,1000.836849,0,0.1,5ec427ae4cedfd0008830f07,4,SBPG9DL3W2IUOQJX,TRUE,2,0.077962875
838789808,4/16/2019,201904,2019,2019.2904,IDN,INDONESIAN,IDN,,,,,,,,IDNMIL,INDONESIA,IDN,,,,,MIL,,,0,60,60,6,2,6,2,1,2,4.353562005,4,"Antara, Aceh, Indonesia",ID,ID01,18585,3.5292,99.0184,10119106,4,"Antara, Aceh, Indonesia",ID,ID01,18585,3.5292,99.0184,10119106,4,"Antara, Aceh, Indonesia",ID,ID01,18585,3.5292,99.0184,10119106,2.01904E+13,https://en.antaranews.com/news/123816/ensuring-a-peaceful-smooth-and-safe-electoral-process-on-april-17,0,0.1,5ec427ae4cedfd0008830f07,4,96DV5FB4OSHKPQIZ,FALSE,0,0.081777573,0,0.1,5ec427ae4cedfd0008830f07,4,4KXN9RS1HJYPLOTQ,FALSE,0,0.076532364
838789809,4/16/2019,201904,2019,2019.2904,IDNGOVMIL,INDONESIAN,IDN,,,,,GOV,MIL,,IDNMIL,INDONESIAN,IDN,,,,,MIL,,,0,60,60,6,2,6,6,1,6,4.353562005,4,"Antara, Aceh, Indonesia",ID,ID01,18585,3.5292,99.0184,10119106,4,"Antara, Aceh, Indonesia",ID,ID01,18585,3.5292,99.0184,10119106,4,"Antara, Aceh, Indonesia",ID,ID01,18585,3.5292,99.0184,10119106,2.01904E+13,https://en.antaranews.com/news/123816/ensuring-a-peaceful-smooth-and-safe-electoral-process-on-april-17,0,0.1,5ec427ae4cedfd0008830f07,4,L19VYM5KIO3BS8QT,FALSE,0,0.077009201,1001,0.1,5ec427ae4cedfd0008830f07,4,G12SMEHY4J9ADO8R,FALSE,0,1001.19853
838789814,4/16/2019,201904,2019,2019.2904,IGOEUREEC,THE EU,EUR,EEC,,,,IGO,,,ECUGOV,ECUADOR,ECU,,,,,GOV,,,1,173,173,17,4,-5,3,1,3,-3.418803419,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,2.01904E+13,https://www.business-standard.com/article/pti-stories/european-parliament-backs-rules-to-protect-whistleblowers-119041601152_1.html,0,0.1,5ec427ae4cedfd0008830f07,4,S3BQU9J7WP428K1N,TRUE,2,0.076293945,0,0.1,5ec427ae4cedfd0008830f07,4,XD5PGNOZ6V1M73F9,TRUE,2,0.085830688
838789815,4/16/2019,201904,2019,2019.2904,IGOEUREEC,THE EU,EUR,EEC,,,,IGO,,,ECUGOV,ECUADOR,ECU,,,,,GOV,,,1,173,173,17,4,-5,1,1,1,-3.418803419,1,France,FR,FR,,46,2,FR,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,2.01904E+13,https://www.business-standard.com/article/pti-stories/european-parliament-backs-rules-to-protect-whistleblowers-119041601152_1.html,0,0.1,5ec427ae4cedfd0008830f07,4,KCYGJ0PQFM7ZTVBI,TRUE,2,0.068187714,0,0.1,5ec427ae4cedfd0008830f07,4,X1M8OGH4AQ7JLFY2,TRUE,2,0.075817108
